npi,name,billing_state,provider_type,entity_type,medicare_paid_2023,medicare_allowed_2023,services_2023,beneficiaries_2023,nppes_lookup_url
1346247210,Lewis Cook Drug Store Inc,AR,Mass Immunizer Roster Biller,O,18602.56,18602.56,335,103,https://npiregistry.cms.hhs.gov/provider-view/1346247210
1447244561,Hometown Pharmacy Inc.,MI,Mass Immunizer Roster Biller,O,18579.68,18579.68,279,107,https://npiregistry.cms.hhs.gov/provider-view/1447244561
1225070733,Streifel Lorrie,NC,Licensed Clinical Social Worker,I,18579.34,24641.02,231,14,https://npiregistry.cms.hhs.gov/provider-view/1225070733
1255649026,"Missouri Cvs Pharmacy, L.L.C.",MO,Mass Immunizer Roster Biller,O,18565.39,18565.39,654,121,https://npiregistry.cms.hhs.gov/provider-view/1255649026
1851545958,Miller Bruce,NC,Physician Assistant,I,18529.04,33354.62,409,142,https://npiregistry.cms.hhs.gov/provider-view/1851545958
1447558408,Zielinski Christopher,NY,Physician Assistant,I,18518.74,24504.99,406,141,https://npiregistry.cms.hhs.gov/provider-view/1447558408
1922271162,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,18490.73,18490.73,476,105,https://npiregistry.cms.hhs.gov/provider-view/1922271162
1083671218,Hewitt Thomas,MA,Internal Medicine,I,18474.27,26902.03,224,70,https://npiregistry.cms.hhs.gov/provider-view/1083671218
1861444192,Robertson Joseph,OR,Ophthalmology,I,18445.33,25557.05,798,517,https://npiregistry.cms.hhs.gov/provider-view/1861444192
1922086529,Allin Michelle,FL,Nurse Practitioner,I,18423.15,22505.05,189,153,https://npiregistry.cms.hhs.gov/provider-view/1922086529
1790170645,Erinne Ikenna,MD,Internal Medicine,I,18419.74,23146.01,262,144,https://npiregistry.cms.hhs.gov/provider-view/1790170645
1578073144,Tabuzo Jonathan,NJ,Physician Assistant,I,18407.31,22674.02,375,138,https://npiregistry.cms.hhs.gov/provider-view/1578073144
1700872629,Rengel Jeffrey,OH,Anesthesiology,I,18401.04,23678.66,234,204,https://npiregistry.cms.hhs.gov/provider-view/1700872629
1285742643,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,18385.48,18385.48,668,112,https://npiregistry.cms.hhs.gov/provider-view/1285742643
1689114290,Billiter Kelli,KY,Nurse Practitioner,I,18378.56,26381.61,275,190,https://npiregistry.cms.hhs.gov/provider-view/1689114290
1134617582,Cvs Pharmacy Inc,CO,Mass Immunizer Roster Biller,O,18378.42,18378.42,262,92,https://npiregistry.cms.hhs.gov/provider-view/1134617582
1871555730,Cook Hubert,TX,Obstetrics & Gynecology,I,18374.45,27856.77,294,224,https://npiregistry.cms.hhs.gov/provider-view/1871555730
1477570232,Tripodi Peter,PA,Licensed Clinical Social Worker,I,18370.11,23843.74,223,18,https://npiregistry.cms.hhs.gov/provider-view/1477570232
1649232018,Rhyne Miles,TN,Optometry,I,18356.65,26506.07,347,105,https://npiregistry.cms.hhs.gov/provider-view/1649232018
1205207735,Mcbay Cynthia,TX,"Psychologist, Clinical",I,18333.55,25236.32,278,79,https://npiregistry.cms.hhs.gov/provider-view/1205207735
1215039599,Rzadkowolsky-Raoli Anna,FL,Psychiatry,I,18313.47,24743.76,345,49,https://npiregistry.cms.hhs.gov/provider-view/1215039599
1568440501,Sample Thomas,FL,Certified Registered Nurse Anesthetist (CRNA),I,18311.9,23842.05,225,143,https://npiregistry.cms.hhs.gov/provider-view/1568440501
1578504999,Belleville Hometown Pharmacy Llc,WI,Mass Immunizer Roster Biller,O,18297.86,18297.86,309,98,https://npiregistry.cms.hhs.gov/provider-view/1578504999
1538307293,Thrifty Drug Stores Inc,MN,Mass Immunizer Roster Biller,O,18279.42,18279.42,247,92,https://npiregistry.cms.hhs.gov/provider-view/1538307293
1083950927,Cahill Leslie,PA,Certified Registered Nurse Anesthetist (CRNA),I,18276.01,22984.45,157,154,https://npiregistry.cms.hhs.gov/provider-view/1083950927
1770940512,Grabowski Krzysztof,OH,Certified Registered Nurse Anesthetist (CRNA),I,18238.62,22105.79,169,151,https://npiregistry.cms.hhs.gov/provider-view/1770940512
1932295029,Simons Michael,CA,Podiatry,I,18235.69,22887.78,444,17,https://npiregistry.cms.hhs.gov/provider-view/1932295029
1992209563,Harkcom Renata,LA,Hospitalist,I,18223.41,24363.47,153,136,https://npiregistry.cms.hhs.gov/provider-view/1992209563
1497874028,Feng Felix,CA,Radiation Oncology,I,18219.78,22983.23,169,77,https://npiregistry.cms.hhs.gov/provider-view/1497874028
1629182605,White Drug Co Of Jamestown Inc,ND,Mass Immunizer Roster Biller,O,18214.13,18214.13,256,98,https://npiregistry.cms.hhs.gov/provider-view/1629182605
1952300139,Haney James,NJ,Diagnostic Radiology,I,18210.91,25589.36,2686,2123,https://npiregistry.cms.hhs.gov/provider-view/1952300139
1669467882,Dalve Richard,WI,General Practice,I,18175.0,23517.27,896,99,https://npiregistry.cms.hhs.gov/provider-view/1669467882
1578529319,Sologub Tamara,FL,Anesthesiology,I,18168.1,22976.25,95,72,https://npiregistry.cms.hhs.gov/provider-view/1578529319
1922105659,Harmer Edward,NJ,Optometry,I,18164.86,27972.78,364,111,https://npiregistry.cms.hhs.gov/provider-view/1922105659
1790884096,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,18152.56,18152.56,457,101,https://npiregistry.cms.hhs.gov/provider-view/1790884096
1649216029,Grundfest-Broniatowski Sharon,OH,General Surgery,I,18137.93,23124.35,87,53,https://npiregistry.cms.hhs.gov/provider-view/1649216029
1881976132,Rhodes Catherine,NC,Physical Therapist in Private Practice,I,18134.78,24377.94,913,40,https://npiregistry.cms.hhs.gov/provider-view/1881976132
1053432468,O'chab Kimberly,AL,Nurse Practitioner,I,18129.44,25022.77,566,134,https://npiregistry.cms.hhs.gov/provider-view/1053432468
1134524036,Knight Tristia,GA,Nurse Practitioner,I,18122.41,24882.28,369,154,https://npiregistry.cms.hhs.gov/provider-view/1134524036
1639186042,Applebaum Hal,FL,Cardiology,I,18105.18,32656.84,467,141,https://npiregistry.cms.hhs.gov/provider-view/1639186042
1932209822,Pfaff Charles,NM,Diagnostic Radiology,I,18099.39,29367.43,2828,2146,https://npiregistry.cms.hhs.gov/provider-view/1932209822
1558380691,Yarnell Bayliss,CA,Emergency Medicine,I,18097.4,22339.65,156,130,https://npiregistry.cms.hhs.gov/provider-view/1558380691
1518102052,Publix Super Markets Inc,FL,Centralized Flu,O,18092.95,18092.95,437,110,https://npiregistry.cms.hhs.gov/provider-view/1518102052
1689611162,Sanchez Victoria,AZ,Nurse Practitioner,I,18074.32,24050.02,354,27,https://npiregistry.cms.hhs.gov/provider-view/1689611162
1336242171,"Georgia Cvs Pharmacy, L.L.C.",GA,Mass Immunizer Roster Biller,O,18074.02,18074.02,775,130,https://npiregistry.cms.hhs.gov/provider-view/1336242171
1669575338,"Highland Park Cvs, L.L.C.",IL,Mass Immunizer Roster Biller,O,18069.6,18069.6,402,112,https://npiregistry.cms.hhs.gov/provider-view/1669575338
1750382115,Hortman Michael,GA,Chiropractic,I,18022.18,24949.91,667,81,https://npiregistry.cms.hhs.gov/provider-view/1750382115
1932198025,Vengrow Michael,TX,Neurology,I,18020.04,23173.41,553,76,https://npiregistry.cms.hhs.gov/provider-view/1932198025
1548392772,Hansen Daniel,IL,Physical Therapist in Private Practice,I,18015.1,23056.33,895,31,https://npiregistry.cms.hhs.gov/provider-view/1548392772
1366546152,"Pennsylvania Cvs Pharmacy, L.L.C.",PA,Mass Immunizer Roster Biller,O,18012.34,18012.34,1116,239,https://npiregistry.cms.hhs.gov/provider-view/1366546152
1689640880,Heather John,OH,Psychiatry,I,18002.66,24086.78,203,52,https://npiregistry.cms.hhs.gov/provider-view/1689640880
1083150452,Beck Sharon,AL,Nurse Practitioner,I,18001.31,25009.32,1150,153,https://npiregistry.cms.hhs.gov/provider-view/1083150452
1457344061,Martinez Robert,IL,Family Practice,I,17996.0,26947.14,265,48,https://npiregistry.cms.hhs.gov/provider-view/1457344061
1104801554,Jawad Jinaan,IL,Chiropractic,I,17987.74,26028.92,577,64,https://npiregistry.cms.hhs.gov/provider-view/1104801554
1538301437,Smolar Edward,FL,Endocrinology,I,17980.62,24953.79,209,77,https://npiregistry.cms.hhs.gov/provider-view/1538301437
1497720270,Them Theodore,PA,Preventive Medicine,I,17940.46,22998.14,270,161,https://npiregistry.cms.hhs.gov/provider-view/1497720270
1588086094,"Samson Merger Sub, Llc",FL,Mass Immunizer Roster Biller,O,17938.19,17938.19,1147,148,https://npiregistry.cms.hhs.gov/provider-view/1588086094
1194744136,Mojab Abdol,CA,Hematology-Oncology,I,17907.64,23456.05,2542,30,https://npiregistry.cms.hhs.gov/provider-view/1194744136
1992892061,Nealon Nancy,NY,Neurology,I,17878.56,26210.86,184,143,https://npiregistry.cms.hhs.gov/provider-view/1992892061
1821011578,Ibrahim Mohamed,CA,Hand Surgery,I,17860.82,27639.16,171,68,https://npiregistry.cms.hhs.gov/provider-view/1821011578
1265531560,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,17852.92,17852.92,560,131,https://npiregistry.cms.hhs.gov/provider-view/1265531560
1578681458,Chandler Robert,OH,Physical Therapist in Private Practice,I,17840.62,23535.28,826,124,https://npiregistry.cms.hhs.gov/provider-view/1578681458
1336106921,Lee Won,CA,Geriatric Psychiatry,I,17803.41,22444.93,170,27,https://npiregistry.cms.hhs.gov/provider-view/1336106921
1508197864,Peppard Cory,WA,Certified Registered Nurse Anesthetist (CRNA),I,17794.79,22683.71,113,103,https://npiregistry.cms.hhs.gov/provider-view/1508197864
1558312678,Balbi Karen,NY,Physical Therapist in Private Practice,I,17793.64,23493.02,690,49,https://npiregistry.cms.hhs.gov/provider-view/1558312678
1639590383,Potter Terence,TX,Emergency Medicine,I,17777.99,22390.52,138,78,https://npiregistry.cms.hhs.gov/provider-view/1639590383
1134128598,Newhart William,PA,Chiropractic,I,17727.38,25942.9,676,65,https://npiregistry.cms.hhs.gov/provider-view/1134128598
1407489370,"Publix Super Markets, Inc.",FL,Centralized Flu,O,17707.06,17707.06,407,96,https://npiregistry.cms.hhs.gov/provider-view/1407489370
1386687838,Mccormack Joseph,MO,"Psychologist, Clinical",I,17699.47,23538.22,251,14,https://npiregistry.cms.hhs.gov/provider-view/1386687838
1447413299,Louisiana Cvs Pharmacy Llc,LA,Mass Immunizer Roster Biller,O,17686.52,17686.52,690,116,https://npiregistry.cms.hhs.gov/provider-view/1447413299
1750870820,"Weis Markets, Inc.",NJ,Mass Immunizer Roster Biller,O,17659.08,17659.08,370,111,https://npiregistry.cms.hhs.gov/provider-view/1750870820
1801091327,Isom Benjamin,FL,"Psychologist, Clinical",I,17651.18,23209.32,155,12,https://npiregistry.cms.hhs.gov/provider-view/1801091327
1447271754,Winn Dixie Stores Inc,FL,Centralized Flu,O,17641.6,17641.6,1259,142,https://npiregistry.cms.hhs.gov/provider-view/1447271754
1417182585,Emmett Colleena,WY,Licensed Clinical Social Worker,I,17637.93,24802.62,295,42,https://npiregistry.cms.hhs.gov/provider-view/1417182585
1720087927,Salkeld John,TX,Licensed Clinical Social Worker,I,17611.17,23770.67,265,28,https://npiregistry.cms.hhs.gov/provider-view/1720087927
1386651305,Klingensmith Drug Inc,PA,Mass Immunizer Roster Biller,O,17607.34,17607.34,326,105,https://npiregistry.cms.hhs.gov/provider-view/1386651305
1710072335,Wakefield Gail,TN,Nurse Practitioner,I,17592.4,22182.65,425,14,https://npiregistry.cms.hhs.gov/provider-view/1710072335
1891843447,Lee Thomas,NJ,Chiropractic,I,17578.81,22315.85,530,56,https://npiregistry.cms.hhs.gov/provider-view/1891843447
1609486562,"Phils Pill Pharmacy, Inc",NY,Mass Immunizer Roster Biller,O,17559.42,17559.42,1272,104,https://npiregistry.cms.hhs.gov/provider-view/1609486562
1336240506,Gambucci Anthony,CA,Chiropractic,I,17553.92,23558.64,781,52,https://npiregistry.cms.hhs.gov/provider-view/1336240506
1831129394,Pines Richard,ID,Psychiatry,I,17540.4,24980.13,304,43,https://npiregistry.cms.hhs.gov/provider-view/1831129394
1447984893,Shopovick Samantha,FL,Audiologist,I,17526.13,25836.87,894,429,https://npiregistry.cms.hhs.gov/provider-view/1447984893
1780885665,Tomsick Scott,CO,Diagnostic Radiology,I,17514.43,24266.01,1290,797,https://npiregistry.cms.hhs.gov/provider-view/1780885665
1508820960,Oehrlein Frederick,GA,Anesthesiology,I,17499.54,21911.92,178,162,https://npiregistry.cms.hhs.gov/provider-view/1508820960
1629288634,Griffin Janice,FL,Licensed Clinical Social Worker,I,17494.36,23606.95,217,29,https://npiregistry.cms.hhs.gov/provider-view/1629288634
1376784736,Yelk Dawn,OR,Licensed Clinical Social Worker,I,17467.89,22360.71,246,20,https://npiregistry.cms.hhs.gov/provider-view/1376784736
1568750081,Rayl Thomas,MN,Anesthesiology,I,17453.82,22215.71,225,160,https://npiregistry.cms.hhs.gov/provider-view/1568750081
1588140321,Oregon Cvs Pharmacy Llc,OR,Mass Immunizer Roster Biller,O,17441.13,17441.13,504,114,https://npiregistry.cms.hhs.gov/provider-view/1588140321
1346355039,Freund Blanche,FL,"Psychologist, Clinical",I,17425.02,22322.5,151,11,https://npiregistry.cms.hhs.gov/provider-view/1346355039
1528161023,North Carolina Cvs Pharmacy Llc,NC,Mass Immunizer Roster Biller,O,17418.99,17418.99,565,110,https://npiregistry.cms.hhs.gov/provider-view/1528161023
1952847717,Washington Cvs Pharmacy Llc,WA,Mass Immunizer Roster Biller,O,17403.25,17403.25,291,101,https://npiregistry.cms.hhs.gov/provider-view/1952847717
1881259356,Leletkina Oksana,FL,Certified Registered Nurse Anesthetist (CRNA),I,17400.92,22065.88,74,73,https://npiregistry.cms.hhs.gov/provider-view/1881259356
1326305160,Onuoha Kemjika,GA,Orthopedic Surgery,I,17398.43,23067.98,188,49,https://npiregistry.cms.hhs.gov/provider-view/1326305160
1821098559,Bruno Jennifer,VA,Physician Assistant,I,17395.37,24860.1,375,155,https://npiregistry.cms.hhs.gov/provider-view/1821098559
1598752131,Schachterle Steven,IA,Chiropractic,I,17385.54,26808.85,735,114,https://npiregistry.cms.hhs.gov/provider-view/1598752131
1265582357,Weaver Margaret,GA,"Psychologist, Clinical",I,17350.42,22407.63,160,17,https://npiregistry.cms.hhs.gov/provider-view/1265582357
1326161175,Togashi Lisa,HI,Family Practice,I,17347.38,24155.99,258,89,https://npiregistry.cms.hhs.gov/provider-view/1326161175
1356362727,Winn Dixie Stores Inc,FL,Centralized Flu,O,17320.34,17320.34,657,123,https://npiregistry.cms.hhs.gov/provider-view/1356362727
1134745508,Donaldson Kerry,TX,"Psychologist, Clinical",I,17253.29,22021.39,203,23,https://npiregistry.cms.hhs.gov/provider-view/1134745508
1982678538,Elkins Gregory,WV,Family Practice,I,17252.38,19028.13,560,263,https://npiregistry.cms.hhs.gov/provider-view/1982678538
1225777683,Bolduc Dana,MI,Nurse Practitioner,I,17240.95,23124.57,408,246,https://npiregistry.cms.hhs.gov/provider-view/1225777683
1730442773,Sekulovich Kelli,IL,Anesthesiology,I,17232.94,21313.15,122,113,https://npiregistry.cms.hhs.gov/provider-view/1730442773
1588318919,South Carolina Cvs Pharmacy Llc,SC,Mass Immunizer Roster Biller,O,17222.33,17222.33,294,93,https://npiregistry.cms.hhs.gov/provider-view/1588318919
1467045195,Mcclain Leah,TN,Certified Registered Nurse Anesthetist (CRNA),I,17193.64,21674.65,77,70,https://npiregistry.cms.hhs.gov/provider-view/1467045195
1194246959,Klanderud Dana,WA,Nurse Practitioner,I,17177.26,22738.68,228,119,https://npiregistry.cms.hhs.gov/provider-view/1194246959
1982788170,San Joaquin Drug Incorporated,CA,Mass Immunizer Roster Biller,O,17172.35,17172.35,383,113,https://npiregistry.cms.hhs.gov/provider-view/1982788170
1316258064,Kim William,PA,Psychiatry,I,17163.57,22635.73,212,38,https://npiregistry.cms.hhs.gov/provider-view/1316258064
1861886384,"Healthdirect Institutional Pharmacy Services, Inc.",MO,Mass Immunizer Roster Biller,O,17161.84,17161.84,260,95,https://npiregistry.cms.hhs.gov/provider-view/1861886384
1053332437,Winn Dixie Stores Inc,FL,Centralized Flu,O,17160.9,17160.9,1266,102,https://npiregistry.cms.hhs.gov/provider-view/1053332437
1386680528,Winans Thomas,AR,"Psychologist, Clinical",I,17146.18,23612.56,170,23,https://npiregistry.cms.hhs.gov/provider-view/1386680528
1679676316,"Alabama Cvs Pharmacy, L.L.C.",AL,Mass Immunizer Roster Biller,O,17131.98,17131.98,628,136,https://npiregistry.cms.hhs.gov/provider-view/1679676316
1588677009,O'malley Kathy,NY,Licensed Clinical Social Worker,I,17101.3,21654.19,297,19,https://npiregistry.cms.hhs.gov/provider-view/1588677009
1487644233,Glatt Kenneth,NY,"Psychologist, Clinical",I,17064.1,22234.98,175,17,https://npiregistry.cms.hhs.gov/provider-view/1487644233
1467473777,Winn Dixie Stores Inc,FL,Centralized Flu,O,17060.05,17060.05,1040,140,https://npiregistry.cms.hhs.gov/provider-view/1467473777
1801818505,Garfield Beach Cvs Llc,CA,Mass Immunizer Roster Biller,O,17057.6,17057.6,687,121,https://npiregistry.cms.hhs.gov/provider-view/1801818505
1699941757,Kearse Frank,IN,Emergency Medicine,I,17054.71,21530.65,242,225,https://npiregistry.cms.hhs.gov/provider-view/1699941757
1710174255,Owen Kenneth,CA,Physician Assistant,I,17048.86,22365.56,303,235,https://npiregistry.cms.hhs.gov/provider-view/1710174255
1437125135,Garcia Tony,NV,Physician Assistant,I,17043.74,29510.73,424,242,https://npiregistry.cms.hhs.gov/provider-view/1437125135
1376559179,Boeras Pupo Luis,PR,Internal Medicine,I,17043.02,21458.81,370,61,https://npiregistry.cms.hhs.gov/provider-view/1376559179
1871692186,"Mississippi Cvs Pharmacy, L.L.C.",MS,Mass Immunizer Roster Biller,O,17023.8,17023.8,317,98,https://npiregistry.cms.hhs.gov/provider-view/1871692186
1912000423,Hollingshead Kossuth,CA,Emergency Medicine,I,17017.79,22441.06,194,121,https://npiregistry.cms.hhs.gov/provider-view/1912000423
1053372011,Lloyd Patricia,VA,Physician Assistant,I,17012.68,25566.88,537,142,https://npiregistry.cms.hhs.gov/provider-view/1053372011
1528083763,Robbins Theodore,AL,General Practice,I,16999.13,22370.12,290,68,https://npiregistry.cms.hhs.gov/provider-view/1528083763
1700053162,Brush Nicholas,DE,Licensed Clinical Social Worker,I,16976.61,23114.63,388,11,https://npiregistry.cms.hhs.gov/provider-view/1700053162
1275526030,Bennett Allan,SC,Pathology,I,16949.05,21974.93,592,253,https://npiregistry.cms.hhs.gov/provider-view/1275526030
1679171557,Sampler Daria,IL,Nurse Practitioner,I,16928.37,21726.27,205,96,https://npiregistry.cms.hhs.gov/provider-view/1679171557
1417995226,Fernandez Sosa Isabel,PR,Internal Medicine,I,16922.11,24736.46,295,70,https://npiregistry.cms.hhs.gov/provider-view/1417995226
1649260142,Adams George,TX,Optometry,I,16916.71,27162.58,295,168,https://npiregistry.cms.hhs.gov/provider-view/1649260142
1699867168,New Jersey Cvs Pharmacy Llc,NJ,Mass Immunizer Roster Biller,O,16915.34,16915.34,424,85,https://npiregistry.cms.hhs.gov/provider-view/1699867168
1427024256,Kelly Cindy,FL,Internal Medicine,I,16901.49,23399.73,274,98,https://npiregistry.cms.hhs.gov/provider-view/1427024256
1285762112,Trompeter Pamela,FL,Licensed Clinical Social Worker,I,16894.91,21690.81,220,25,https://npiregistry.cms.hhs.gov/provider-view/1285762112
1114025699,Garfield Beach Cvs Llc,CA,Mass Immunizer Roster Biller,O,16883.77,16883.77,1170,144,https://npiregistry.cms.hhs.gov/provider-view/1114025699
1558338160,Schmidt Kenneth,IL,Diagnostic Radiology,I,16878.47,21250.64,248,162,https://npiregistry.cms.hhs.gov/provider-view/1558338160
1578563276,Bechtel Mark,MN,Diagnostic Radiology,I,16860.36,21945.29,1667,319,https://npiregistry.cms.hhs.gov/provider-view/1578563276
1861596835,"District Of Columbia Cvs Pharmacy, L.L.C.",DC,Mass Immunizer Roster Biller,O,16842.49,16842.49,340,100,https://npiregistry.cms.hhs.gov/provider-view/1861596835
1679667299,Robertson Donald,OR,Family Practice,I,16828.46,32237.24,569,225,https://npiregistry.cms.hhs.gov/provider-view/1679667299
1245251396,Mar Kenneth,VT,Pulmonary Disease,I,16827.57,22837.06,254,208,https://npiregistry.cms.hhs.gov/provider-view/1245251396
1538263389,"Cvs Albany, L.L.C.",NY,Mass Immunizer Roster Biller,O,16822.63,16822.63,986,130,https://npiregistry.cms.hhs.gov/provider-view/1538263389
1932211877,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,16821.08,16821.08,582,105,https://npiregistry.cms.hhs.gov/provider-view/1932211877
1467496349,Bezirganian John,NY,Psychiatry,I,16807.75,24998.27,307,126,https://npiregistry.cms.hhs.gov/provider-view/1467496349
1619035284,Kemp Monica,SC,Chiropractic,I,16786.87,24208.79,696,70,https://npiregistry.cms.hhs.gov/provider-view/1619035284
1407813025,Doering David,KY,Gynecological Oncology,I,16771.55,21538.26,121,55,https://npiregistry.cms.hhs.gov/provider-view/1407813025
1720067796,Bois Pierre,UT,Physical Therapist in Private Practice,I,16767.16,23220.16,861,55,https://npiregistry.cms.hhs.gov/provider-view/1720067796
1053413344,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,16746.33,16746.33,1234,150,https://npiregistry.cms.hhs.gov/provider-view/1053413344
1851797435,Maryland Cvs Pharmacy Llc,MD,Mass Immunizer Roster Biller,O,16740.58,16740.58,278,79,https://npiregistry.cms.hhs.gov/provider-view/1851797435
1265708663,"German Dobson Cvs, L.L.C.",AZ,Mass Immunizer Roster Biller,O,16707.85,16707.85,357,99,https://npiregistry.cms.hhs.gov/provider-view/1265708663
1427164649,Ernest James,OR,Certified Registered Nurse Anesthetist (CRNA),I,16704.7,21470.58,147,140,https://npiregistry.cms.hhs.gov/provider-view/1427164649
1932424991,"Tennessee Cvs Pharmacy, L.L.C.",TN,Mass Immunizer Roster Biller,O,16693.89,16693.89,391,97,https://npiregistry.cms.hhs.gov/provider-view/1932424991
1881643245,Russo Robert,NY,Podiatry,I,16668.05,24489.32,469,173,https://npiregistry.cms.hhs.gov/provider-view/1881643245
1194859553,Raymond-Martimbeau Pauline,TX,Family Practice,I,16647.38,21261.91,131,26,https://npiregistry.cms.hhs.gov/provider-view/1194859553
1134222995,North Carolina Cvs Pharmacy Llc,NC,Mass Immunizer Roster Biller,O,16635.73,16635.73,275,85,https://npiregistry.cms.hhs.gov/provider-view/1134222995
1336186071,Kraatz James,MI,General Surgery,I,16628.45,21079.01,141,55,https://npiregistry.cms.hhs.gov/provider-view/1336186071
1396727954,Cochran W,NC,Plastic and Reconstructive Surgery,I,16614.06,21590.66,312,64,https://npiregistry.cms.hhs.gov/provider-view/1396727954
1942287347,Fortier George,MN,General Surgery,I,16608.17,21257.92,77,47,https://npiregistry.cms.hhs.gov/provider-view/1942287347
1871696567,North Carolina Cvs Pharmacy Llc,NC,Mass Immunizer Roster Biller,O,16607.87,16607.87,291,97,https://npiregistry.cms.hhs.gov/provider-view/1871696567
1760474514,Mccollow Kimberly,MN,Radiation Oncology,I,16606.15,20842.54,99,16,https://npiregistry.cms.hhs.gov/provider-view/1760474514
1154328656,Goravanchi Soheil,NV,Anesthesiology,I,16591.08,22471.71,119,82,https://npiregistry.cms.hhs.gov/provider-view/1154328656
1770640880,Mathew Abraham,IL,Internal Medicine,I,16589.78,20481.64,168,76,https://npiregistry.cms.hhs.gov/provider-view/1770640880
1225060155,Bothwell James,TX,Orthopedic Surgery,I,16570.2,20862.1,128,30,https://npiregistry.cms.hhs.gov/provider-view/1225060155
1174630438,Major Michael,ME,Internal Medicine,I,16566.19,20808.85,168,149,https://npiregistry.cms.hhs.gov/provider-view/1174630438
1003388067,Alabama Cvs Pharmacy Llc,AL,Mass Immunizer Roster Biller,O,16553.66,16553.66,473,106,https://npiregistry.cms.hhs.gov/provider-view/1003388067
1942352141,Tam Roland,HI,Otolaryngology,I,16547.94,22710.71,324,181,https://npiregistry.cms.hhs.gov/provider-view/1942352141
1366728305,Greiner Jason,GA,Physical Therapist in Private Practice,I,16537.3,23798.41,874,46,https://npiregistry.cms.hhs.gov/provider-view/1366728305
1598313082,Washington Cvs Pharmacy L L C,WA,Mass Immunizer Roster Biller,O,16532.3,16532.3,467,138,https://npiregistry.cms.hhs.gov/provider-view/1598313082
1811091697,"Pennsylvania Cvs Pharmacy, L.L.C.",PA,Mass Immunizer Roster Biller,O,16505.42,16505.42,367,95,https://npiregistry.cms.hhs.gov/provider-view/1811091697
1669937918,Pitts Stephanie,GA,Nurse Practitioner,I,16479.79,24687.96,430,269,https://npiregistry.cms.hhs.gov/provider-view/1669937918
1881763332,Nemirovsky Natan,PA,Psychiatry,I,16473.56,28777.99,289,84,https://npiregistry.cms.hhs.gov/provider-view/1881763332
1912967803,Boyd Gary,TX,Gastroenterology,I,16464.6,21262.67,160,117,https://npiregistry.cms.hhs.gov/provider-view/1912967803
1962423251,Winn Dixie Stores Inc,FL,Centralized Flu,O,16459.95,16459.95,472,157,https://npiregistry.cms.hhs.gov/provider-view/1962423251
1164525663,North Carolina Cvs Pharmacy Llc,NC,Mass Immunizer Roster Biller,O,16459.9,16459.9,427,95,https://npiregistry.cms.hhs.gov/provider-view/1164525663
1245251545,Winn Dixie Stores Inc,FL,Centralized Flu,O,16448.59,16448.59,956,148,https://npiregistry.cms.hhs.gov/provider-view/1245251545
1083722458,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,16442.83,16442.83,506,111,https://npiregistry.cms.hhs.gov/provider-view/1083722458
1649643263,Engler Michael,MI,Physician Assistant,I,16440.91,20992.89,188,100,https://npiregistry.cms.hhs.gov/provider-view/1649643263
1205896685,Thornton Russell,MO,Family Practice,I,16430.26,28502.08,225,142,https://npiregistry.cms.hhs.gov/provider-view/1205896685
1962409052,Ziegler Michael,MI,Physical Therapist in Private Practice,I,16407.57,21325.34,841,17,https://npiregistry.cms.hhs.gov/provider-view/1962409052
1194768960,Heinsen Charles,IN,Family Practice,I,16393.43,22090.91,248,105,https://npiregistry.cms.hhs.gov/provider-view/1194768960
1972701324,Abbasi Saleha,CA,Psychiatry,I,16387.32,21844.38,183,15,https://npiregistry.cms.hhs.gov/provider-view/1972701324
1023545084,Monahan Mary Lou,AZ,Nurse Practitioner,I,16365.41,27176.84,278,212,https://npiregistry.cms.hhs.gov/provider-view/1023545084
1396787073,Sismanis Aristides,VA,Otolaryngology,I,16347.99,23256.64,265,127,https://npiregistry.cms.hhs.gov/provider-view/1396787073
1578670410,Hometown Pharmacy Inc,MI,Mass Immunizer Roster Biller,O,16346.12,16346.12,445,76,https://npiregistry.cms.hhs.gov/provider-view/1578670410
1205836780,Mohr Kim,CO,Certified Clinical Nurse Specialist,I,16339.92,24459.2,290,63,https://npiregistry.cms.hhs.gov/provider-view/1205836780
1881689933,Purcell Richard,MO,Internal Medicine,I,16293.71,23374.63,397,254,https://npiregistry.cms.hhs.gov/provider-view/1881689933
1871567677,Brooks Jason,PA,Certified Registered Nurse Anesthetist (CRNA),I,16291.67,19133.58,179,174,https://npiregistry.cms.hhs.gov/provider-view/1871567677
1326229451,Oudkerk Collie,NY,Emergency Medicine,I,16286.46,20628.46,137,105,https://npiregistry.cms.hhs.gov/provider-view/1326229451
1801859178,Robeson Brian,NC,Physician Assistant,I,16270.33,23649.27,345,129,https://npiregistry.cms.hhs.gov/provider-view/1801859178
1083779698,Smith Sharon,IL,Emergency Medicine,I,16260.43,21229.15,179,158,https://npiregistry.cms.hhs.gov/provider-view/1083779698
